url,analysis_timestamp,carsales_price_estimate,carsales_price_range,recommended_max_bid,expected_profit,profit_margin_percent,score_out_of_10,confidence_notes,resale_low,resale_mid,resale_high,net_profit_mid,net_profit_worst,fees_estimate,transport_estimate,rego_estimate,prep_estimate,confidence,risk_flags,verdict,computed_verdict,no_edge,edge_note,no_edge_at_current_bid,edge_buffer,analysis_context,is_top_buy,top_buy_badge,top_buy_failed_reasons,top_buy_passed_reasons,expected_auction_price,discount_used,current_bid,current_bid_numeric,bids_observed,time_remaining_observed,risk_score
https://www.grays.com/lot/0001-21053052/motor-vehicles-motor-cycles/2009-hyundai-i30-sx-fd-automatic-hatchback,2026-01-14T15:20:10.235764+00:00,"$6,970","$5,570 - $7,320","$3,200","$2,570",36.9%,6.8,,"$5,570","$6,970","$7,320","$2,570","$1,170",$500,$400,$0,$300,0.68,HIGH_KM|NO_SERVICE_HISTORY,Trap,Trap,True,"No edge left at current bid — do not bid above $3,200.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21054613/motor-vehicles-motor-cycles/2010-hyundai-i30-sx-fd-automatic-hatchback,2026-01-14T15:20:10.835184+00:00,"$7,660","$6,130 - $8,040","$3,430","$3,030",39.6%,6.9,,"$6,130","$7,660","$8,040","$3,030","$1,500",$500,$400,$0,$300,0.69,HIGH_KM|MISSING_KEYS,Conditional Flip,Conditional Flip,False,,False,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21055106/motor-vehicles-motor-cycles/2009-hyundai-i30-sx-fd-automatic-hatchback,2026-01-14T15:20:11.105782+00:00,"$7,430","$6,170 - $7,920","$3,470","$2,760",37.1%,7.3,,"$6,170","$7,430","$7,920","$2,760","$1,500",$500,$400,$0,$300,0.73,HIGH_KM,Conditional Flip,Conditional Flip,False,,False,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21057907/motor-vehicles-motor-cycles/2010-hyundai-i30-sx-fd-automatic-hatchback,2026-01-14T15:20:11.753483+00:00,"$7,170","$5,950 - $7,640","$3,250","$2,720",37.9%,7.3,,"$5,950","$7,170","$7,640","$2,720","$1,500",$500,$400,$0,$300,0.73,HIGH_KM,Conditional Flip,Conditional Flip,False,,False,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21059189/motor-vehicles-motor-cycles/2009-hyundai-i30-sx-fd-automatic-hatchback,2026-01-14T15:20:12.218470+00:00,"$7,210","$5,620 - $7,570","$3,100","$1,710",23.7%,6.5,,"$5,620","$7,210","$7,570","$1,710",$120,$500,$400,"$1,200",$300,0.65,HIGH_KM|UNREGISTERED,Trap,Trap,True,"No edge left at current bid — do not bid above $3,100.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21059247/motor-vehicles-motor-cycles/2007-hyundai-i30-sx-fd-automatic-hatchback,2026-01-14T15:20:12.251261+00:00,"$10,560","$8,970 - $11,240","$6,269","$3,090",29.3%,7.6,,"$8,970","$10,560","$11,240","$3,090","$1,500",$501,$400,$0,$300,0.76,MISSING_KEYS,Conditional Flip,Conditional Flip,False,,False,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21059288/motor-vehicles-motor-cycles/2016-holden-cruze-cd-jh-automatic-hatchback,2026-01-14T15:20:12.326027+00:00,"$3,360","$2,790 - $3,580","$2,600",$-440,-13.1%,7.3,,"$2,790","$3,360","$3,580",$-440,"$-1,010",$500,$400,$0,$300,0.73,HIGH_KM,Avoid,Avoid,True,"No edge left at current bid — do not bid above $2,600.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21059348/motor-vehicles-motor-cycles/2011-hyundai-i30-sx-fd-automatic-hatchback,2026-01-14T15:20:12.426278+00:00,"$9,410","$8,280 - $10,170","$5,580","$2,630",27.9%,8.0,,"$8,280","$9,410","$10,170","$2,630","$1,500",$500,$400,$0,$300,0.8,,Conditional Flip,Conditional Flip,False,,False,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21059672/motor-vehicles-motor-cycles/2009-hyundai-i30-sx-fd-automatic-hatchback,2026-01-14T15:20:12.537864+00:00,"$7,700","$6,390 - $8,200","$3,690","$2,810",36.5%,7.3,,"$6,390","$7,700","$8,200","$2,810","$1,500",$500,$400,$0,$300,0.73,HIGH_KM,Conditional Flip,Conditional Flip,False,,False,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21059997/motor-vehicles-motor-cycles/2010-hyundai-i30-sx-fd-automatic-hatchback,2026-01-14T15:20:12.656663+00:00,"$7,840","$6,660 - $8,350","$3,960","$2,680",34.2%,7.6,,"$6,660","$7,840","$8,350","$2,680","$1,500",$500,$400,$0,$300,0.76,MISSING_KEYS,Conditional Flip,Conditional Flip,False,,False,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21044985/motor-vehicles-motor-cycles/2017-toyota-corolla-ascent-sport-zre182r-cvt-hatchback,2026-01-14T15:27:41.881464+00:00,"$12,600","$10,460 - $13,420","$9,300","$1,856",14.7%,7.3,,"$10,460","$12,600","$13,420","$1,856",$-284,$744,$400,$0,$300,0.73,HIGH_KM,Avoid,Avoid,True,"No edge left at current bid — do not bid above $9,300.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21045293/motor-vehicles-motor-cycles/2014-toyota-corolla-ascent-zre182r-cvt-hatchback,2026-01-14T15:27:41.923568+00:00,"$10,440","$8,670 - $11,120","$8,600",$452,4.3%,7.3,,"$8,670","$10,440","$11,120",$452,"$-1,318",$688,$400,$0,$300,0.73,HIGH_KM,Avoid,Avoid,True,"No edge left at current bid — do not bid above $8,600.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21045686/motor-vehicles-motor-cycles/2013-holden-cruze-cd-jh-equipe-automatic-hatchback,2026-01-14T15:27:41.999242+00:00,"$3,020","$2,510 - $3,220","$1,750",$70,2.3%,7.3,,"$2,510","$3,020","$3,220",$70,$-440,$500,$400,$0,$300,0.73,HIGH_KM,Avoid,Avoid,True,"No edge left at current bid — do not bid above $1,750.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21045856/motor-vehicles-motor-cycles/2013-holden-cruze-sri-v-jh-automatic-hatchback,2026-01-14T15:27:42.119891+00:00,"$5,420","$4,770 - $5,860","$3,000","$1,220",22.5%,8.0,,"$4,770","$5,420","$5,860","$1,220",$570,$500,$400,$0,$300,0.8,,Trap,Trap,True,"No edge left at current bid — do not bid above $3,000.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21046806/motor-vehicles-motor-cycles/2016-toyota-corolla-ascent-zre172r-cvt-automatic-sedan,2026-01-14T15:27:42.455147+00:00,"$14,150","$11,040 - $14,860","$10,009","$1,440",10.2%,5.5,,"$11,040","$14,150","$14,860","$1,440","$-1,670",$801,$400,"$1,200",$300,0.55,HIGH_KM|UNREGISTERED,Avoid,Avoid,True,"No edge left at current bid — do not bid above $10,009.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21046713/motor-vehicles-motor-cycles/2014-holden-cruze-sri-v-jh-automatic-hatchback,2026-01-14T15:27:42.491524+00:00,"$2,820","$2,250 - $2,960","$3,217","$-1,597",-56.6%,7.0,,"$2,250","$2,820","$2,960","$-1,597","$-2,167",$500,$400,$0,$300,0.7,HIGH_KM|NO_MANUAL,Avoid,Avoid,True,"No edge left at current bid — do not bid above $3,217.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21046943/motor-vehicles-motor-cycles/2013-toyota-corolla-ascent-sport-zre182r-cvt-hatchback,2026-01-14T15:27:42.527959+00:00,"$10,740","$8,910 - $11,430","$9,500",$-220,-2.0%,7.3,,"$8,910","$10,740","$11,430",$-220,"$-2,050",$760,$400,$0,$300,0.73,HIGH_KM,Avoid,Avoid,True,"No edge left at current bid — do not bid above $9,500.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21046865/motor-vehicles-motor-cycles/2014-holden-cruze-cd-jh-automatic-hatchback,2026-01-14T15:27:42.599389+00:00,"$3,100","$2,480 - $3,260","$2,009",$-109,-3.5%,6.8,,"$2,480","$3,100","$3,260",$-109,$-729,$500,$400,$0,$300,0.68,HIGH_KM|NO_SERVICE_HISTORY,Avoid,Avoid,True,"No edge left at current bid — do not bid above $2,009.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21046841/motor-vehicles-motor-cycles/2013-holden-cruze-cd-jh-automatic-hatchback,2026-01-14T15:27:42.633313+00:00,"$2,870","$2,290 - $3,010","$2,009",$-339,-11.8%,6.9,,"$2,290","$2,870","$3,010",$-339,$-919,$500,$400,$0,$300,0.69,HIGH_KM|MISSING_KEYS,Avoid,Avoid,True,"No edge left at current bid — do not bid above $2,009.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21047009/motor-vehicles-motor-cycles/2013-toyota-corolla-ascent-zre182r-cvt-hatchback,2026-01-14T15:27:42.669863+00:00,"$9,440","$7,830 - $10,050","$7,106","$1,066",11.3%,7.3,,"$7,830","$9,440","$10,050","$1,066",$-544,$568,$400,$0,$300,0.73,HIGH_KM,Avoid,Avoid,True,"No edge left at current bid — do not bid above $7,106.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21046822/motor-vehicles-motor-cycles/2018-toyota-corolla-ascent-zre172r-cvt-sedan-ex-gov,2026-01-14T15:27:42.744027+00:00,"$15,250","$13,420 - $16,470","$14,300",$-894,-5.9%,7.0,,"$13,420","$15,250","$16,470",$-894,"$-2,724","$1,144",$400,$0,$300,0.7,,Avoid,Avoid,True,"No edge left at current bid — do not bid above $14,300.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21047441/motor-vehicles-motor-cycles/2011-holden-cruze-cdx-jh-automatic-hatchback,2026-01-14T15:27:42.781554+00:00,"$4,730","$4,020 - $5,030","$1,320","$2,210",46.7%,7.6,,"$4,020","$4,730","$5,030","$2,210","$1,500",$500,$400,$0,$300,0.76,MISSING_KEYS,Conditional Flip,Conditional Flip,False,,False,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21047614/motor-vehicles-motor-cycles/2013-holden-cruze-cd-jh-automatic-hatchback,2026-01-14T15:27:42.932759+00:00,"$2,870","$2,290 - $3,010","$2,809","$-1,139",-39.7%,6.9,,"$2,290","$2,870","$3,010","$-1,139","$-1,719",$500,$400,$0,$300,0.69,HIGH_KM|MISSING_KEYS,Avoid,Avoid,True,"No edge left at current bid — do not bid above $2,809.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21047663/motor-vehicles-motor-cycles/2012-holden-cruze-cd-jh-automatic-hatchback,2026-01-14T15:27:43.006073+00:00,"$5,770","$5,070 - $6,230","$3,199","$1,371",23.8%,8.0,,"$5,070","$5,770","$6,230","$1,371",$671,$500,$400,$0,$300,0.8,,Trap,Trap,True,"No edge left at current bid — do not bid above $3,199.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21048902/motor-vehicles-motor-cycles/2013-toyota-corolla-levin-zr-zre182r-cvt-hatchback,2026-01-14T15:27:43.343296+00:00,"$10,550","$8,760 - $11,230","$9,700",$-626,-5.9%,7.3,,"$8,760","$10,550","$11,230",$-626,"$-2,416",$776,$400,$0,$300,0.73,HIGH_KM,Avoid,Avoid,True,"No edge left at current bid — do not bid above $9,700.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21048993/motor-vehicles-motor-cycles/2013-holden-cruze-cd-jh-automatic-hatchback,2026-01-14T15:27:43.379706+00:00,"$4,360","$3,840 - $4,710","$2,855",$305,7.0%,8.0,,"$3,840","$4,360","$4,710",$305,$-215,$500,$400,$0,$300,0.8,,Avoid,Avoid,True,"No edge left at current bid — do not bid above $2,855.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21049702/motor-vehicles-motor-cycles/2012-holden-cruze-cd-jh-automatic-hatchback,2026-01-14T15:27:43.501844+00:00,"$4,860","$4,280 - $5,250","$3,300",$360,7.4%,8.0,,"$4,280","$4,860","$5,250",$360,$-220,$500,$400,$0,$300,0.8,,Avoid,Avoid,True,"No edge left at current bid — do not bid above $3,300.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21050499/motor-vehicles-motor-cycles/2014-holden-cruze-cd-jh-automatic-hatchback,2026-01-14T15:27:43.680627+00:00,"$4,430","$3,680 - $4,650","$1,110","$2,120",47.9%,6.4,,"$3,680","$4,430","$4,650","$2,120","$1,370",$500,$400,$0,$300,0.64,MISSING_KEYS|WARNING_LIGHT,Trap,Trap,True,"No edge left at current bid — do not bid above $1,110.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21051499/motor-vehicles-motor-cycles/2013-holden-cruze-sri-v-jh-automatic-hatchback,2026-01-14T15:27:43.947539+00:00,"$2,820","$2,340 - $3,000","$2,210",$-590,-20.9%,7.3,,"$2,340","$2,820","$3,000",$-590,"$-1,070",$500,$400,$0,$300,0.73,HIGH_KM,Avoid,Avoid,True,"No edge left at current bid — do not bid above $2,210.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21052084/motor-vehicles-motor-cycles/2012-holden-cruze-cd-jh-automatic-hatchback,2026-01-14T15:27:44.105286+00:00,"$3,140","$2,600 - $3,340","$1,300",$640,20.4%,7.3,,"$2,600","$3,140","$3,340",$640,$100,$500,$400,$0,$300,0.73,HIGH_KM,Trap,Trap,True,"No edge left at current bid — do not bid above $1,300.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21053401/motor-vehicles-motor-cycles/2013-toyota-corolla-ascent-zre182r-cvt-hatchback,2026-01-14T15:27:44.618869+00:00,"$10,040","$8,330 - $10,690","$7,309","$1,446",14.4%,7.3,,"$8,330","$10,040","$10,690","$1,446",$-264,$585,$400,$0,$300,0.73,HIGH_KM,Avoid,Avoid,True,"No edge left at current bid — do not bid above $7,309.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21053404/motor-vehicles-motor-cycles/2015-holden-cruze-cd-jh-automatic-hatchback,2026-01-14T15:27:44.688188+00:00,"$5,650","$4,470 - $5,850","$2,403","$2,047",36.2%,6.8,,"$4,470","$5,650","$5,850","$2,047",$867,$500,$400,$0,$300,0.68,MISSING_KEYS|NO_MANUAL|NO_SERVICE_HISTORY,Trap,Trap,True,"No edge left at current bid — do not bid above $2,403.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21053973/motor-vehicles-motor-cycles/2013-holden-cruze-automatic-hatch,2026-01-14T15:27:44.870300+00:00,"$3,540","$3,120 - $3,820","$3,000",$-660,-18.6%,8.0,,"$3,120","$3,540","$3,820",$-660,"$-1,080",$500,$400,$0,$300,0.8,,Avoid,Avoid,True,"No edge left at current bid — do not bid above $3,000.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21054841/motor-vehicles-motor-cycles/2013-holden-cruze-automatic-hatch,2026-01-14T15:27:45.090978+00:00,"$3,540","$3,120 - $3,820","$2,600",$-260,-7.3%,8.0,,"$3,120","$3,540","$3,820",$-260,$-680,$500,$400,$0,$300,0.8,,Avoid,Avoid,True,"No edge left at current bid — do not bid above $2,600.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21054784/motor-vehicles-motor-cycles/2016-toyota-corolla-ascent-sport-zre182r-cvt-hatchback,2026-01-14T15:27:45.197159+00:00,"$13,390","$11,780 - $14,460","$11,300",$486,3.6%,8.0,,"$11,780","$13,390","$14,460",$486,"$-1,124",$904,$400,$0,$300,0.8,,Avoid,Avoid,True,"No edge left at current bid — do not bid above $11,300.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21055693/motor-vehicles-motor-cycles/2012-holden-cruze-cd-jh-automatic-hatchback,2026-01-14T15:27:45.660892+00:00,"$4,070","$3,290 - $4,270","$1,200",$470,11.5%,6.0,,"$3,290","$4,070","$4,270",$470,$-310,$500,$400,"$1,200",$300,0.6,UNREGISTERED|WARNING_LIGHT,Avoid,Avoid,True,"No edge left at current bid — do not bid above $1,200.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21056113/motor-vehicles-motor-cycles/2012-holden-cruze-cd-jh-automatic-hatchback,2026-01-14T15:27:45.733346+00:00,"$5,590","$4,910 - $6,030","$2,210","$2,180",39.0%,8.0,,"$4,910","$5,590","$6,030","$2,180","$1,500",$500,$400,$0,$300,0.8,,Conditional Flip,Conditional Flip,False,,False,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21057818/motor-vehicles-motor-cycles/2014-toyota-corolla-ascent-sport-zre182r-cvt-hatchback,2026-01-14T15:27:45.772496+00:00,"$12,120","$10,660 - $13,090","$9,300","$1,376",11.4%,8.0,,"$10,660","$12,120","$13,090","$1,376",$-84,$744,$400,$0,$300,0.8,,Avoid,Avoid,True,"No edge left at current bid — do not bid above $9,300.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21058385/motor-vehicles-motor-cycles/2013-holden-cruze-cd-jh-automatic-hatchback,2026-01-14T15:27:45.972018+00:00,"$5,810","$5,110 - $6,270","$2,551","$2,059",35.4%,8.0,,"$5,110","$5,810","$6,270","$2,059","$1,359",$500,$400,$0,$300,0.8,,Trap,Trap,True,"No edge left at current bid — do not bid above $2,551.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21058464/motor-vehicles-motor-cycles/2013-toyota-corolla-levin-zr-zre182r-cvt-hatchback,2026-01-14T15:27:46.044614+00:00,"$10,830","$8,990 - $11,530","$10,400","$-1,102",-10.2%,7.3,,"$8,990","$10,830","$11,530","$-1,102","$-2,942",$832,$400,$0,$300,0.73,HIGH_KM,Avoid,Avoid,True,"No edge left at current bid — do not bid above $10,400.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21058520/motor-vehicles-motor-cycles/2013-holden-cruze-sri-v-jh-automatic-hatchback,2026-01-14T15:27:46.114528+00:00,"$4,160","$3,660 - $4,490","$3,500",$-540,-13.0%,8.0,,"$3,660","$4,160","$4,490",$-540,"$-1,040",$500,$400,$0,$300,0.8,,Avoid,Avoid,True,"No edge left at current bid — do not bid above $3,500.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21058578/motor-vehicles-motor-cycles/2013-toyota-corolla-ascent-zre182r-cvt-hatchback,2026-01-14T15:27:46.150514+00:00,"$9,390","$7,800 - $10,000","$7,500",$590,6.3%,7.3,,"$7,800","$9,390","$10,000",$590,"$-1,000",$600,$400,$0,$300,0.73,HIGH_KM,Avoid,Avoid,True,"No edge left at current bid — do not bid above $7,500.",True,50.0,sold_simulated,,,,,,,,,,,
https://www.grays.com/lot/0001-21058745/motor-vehicles-motor-cycles/2014-holden-cruze-cd-jh-automatic-hatchback,2026-01-14T15:27:46.222239+00:00,"$3,190","$2,650 - $3,400","$2,009",$-19,-0.6%,7.3,,"$2,650","$3,190","$3,400",$-19,$-559,$500,$400,$0,$300,0.73,HIGH_KM,Avoid,Avoid,True,"No edge left at current bid — do not bid above $2,009.",True,50.0,sold_simulated,,,,,,,,,,,
